trophospecies_id,n_lumped,sp_name,guild,family,sp_id
69,1,Veigaia nemorensis (ad),Mesostigmata,Veigaiaidae,263
70,1,Zercon cf gurensis sp1 (ad),Mesostigmata,Zerconidae,266
71,1,Aporrectodea caliginosa (ad),Lumbricidae,Lumbricidae,271
72,2,Aporrectodea caliginosa (juv) {xl};Lumbricus rubellus (juv) {xxl},Lumbricidae,Lumbricidae,272;744
73,2,Aporrectodea rosea (ad);Aporrectodea caliginosa (juv) {xxxl},Lumbricidae,Lumbricidae,274;741
74,1,Allosuctobelba grandis,Oribatida,Suctobelbidae,296
75,1,Atropacarus striculus,Oribatida,Phthiracaridae,298
76,1,Brachychthoniidae spp.,Oribatida,Brachychthoniidae,302
77,2,Chamobates cuspidatus;Chamobates voigtsi,Oribatida,Chamobatidae,307;308
79,2,Damaeus riparius;Phthiracarus lentulus,Oribatida,Damaeidae;Phthiracaridae,311;350
80,1,Dissorhina ornata,Oribatida,Oppiidae,312
81,1,Eupelops plicatus,Oribatida,Phenopelopidae,316
82,1,Oribatida juv.,Oribatida,,323
83,1,Microppia minus,Oribatida,Oppiidae,331
84,1,Oppiella falcata,Oribatida,Oppiidae,337
85,2,Oppiella nova;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;625
86,2,Oppiella subpectinata;Oppiella obsoleta,Oribatida,Oppiidae,339;341
88,1,Oribatula tibialis,Oribatida,Oribatulidae,343
90,1,Platynothrus peltifer,Oribatida,Camisiidae,353
91,1,Quadroppia quadricarinata,Oribatida,Quadroppiidae,357
93,1,Steganacarus magnus,Oribatida,Phthiracaridae,365
94,1,Tritegeus bisulcatus,Oribatida,Cepheidae,374
95,1,Oniscus asellus,Isopoda,Oniscidae,380
96,1,Glomeris spec juv {m},Diplopoda,Glomeridae,393
97,1,Polydesmidae,Diplopoda,Polydesmidae,396
98,1,plants,Basal,Plants,401
99,1,roots,Basal,Roots,402
100,1,root exudates,Basal,Roots,403
101,1,mykorrhiza,Basal,Fungi,404
102,1,saphrophytes,Basal,Fungi,405
103,1,bacterivor nematodes,Basal,Nematoda,406
104,1,fungivor nematodes,Basal,Nematoda,407
105,1,root feeding nematodes,Basal,Nematoda,408
106,1,predatious nematodes,Basal,Nematoda,409
107,1,omniv. Nematodes,Basal,Nematoda,410
108,1,bacteria,Basal,Bacteria,411
109,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
112,1,algae,Basal,Algae,415
113,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
114,1,dead organic matter detritus,Basal detritus,detritus,417
115,1,litter detritus,Basal detritus,detritus,442
116,1,Macrargus rufus (ad),Araneae,Linyphiidae,473
117,1,Hahniidae (juv),Araneae,Hahniidae,578
118,1,Clubionidae (juv),Araneae,Clubionidae,584
120,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
121,1,Lithobius sp3 {m},Chilopoda,Lithobiidae,707
122,1,Scutigerella immaculata {m},Symphyla,Scutigerellidae,718
123,1,Pergamasinae (juv) {s},Mesostigmata,Pergamasinae,735
124,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
127,1,Campodea sp {l},Diplura,Campodeidae,749
128,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
129,1,Glomeris conspersa {xl},Diplopoda,Glomeridae,756
130,1,Helicodonta obvoluta,Gastropoda,Helicodontidae,805
131,1,Monachoides incarnatus juv,Gastropoda,Hygromiidae,808
132,1,Discus rotundatus juv,Gastropoda,Patulidae,812
133,1,Arion silvaticus,Gastropoda,Arionidae,815
134,1,Cochlodina laminata,Gastropoda,Clausiliidae,823
135,1,Helicidae spec juv,Gastropoda,Helicidae,825
136,1,Aegopinella pura juv,Gastropoda,Oxychilidae,827
137,1,Arion ater,Gastropoda,Arionidae,828
138,1,Cepea hortensis juv,Gastropoda,Helicidae,839
139,1,Arionidae spec,Gastropoda,Arionidae,842
140,1,Cantharidae spec,Coleoptera,Cantharidae,851
142,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
143,1,Abax ovalis,Coleoptera,Carabidae,859
144,1,Abax parallelepipedus,Coleoptera,Carabidae,860
146,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
147,1,Brachysomus spec,Coleoptera,Curculionidae,864
148,1,Trechinae spec,Coleoptera,Carabidae,869
149,1,Brachyderinae spec,Coleoptera,Curculionidae,871
150,1,Notiophilus spec,Coleoptera,Carabidae,874
151,1,Carabidae spec,Coleoptera,Carabidae,875
152,1,Cylisticus spec,Isopoda,Cylisticidae,910
153,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
154,1,Porcellio conspersum,Isopoda,Porcellionidae,917
155,1,Glomeris spec,Diplopoda,Glomeridae,920
156,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
157,1,Harpactea lepida (juv),Araneae,Dysderidae,933
158,1,Euophrys frontalis,Araneae,Salticidae,936
159,1,Metellina segmentata,Araneae,Tetragnathidae,948
160,1,Eurocoelotes inermis,Araneae,Amaurobiidae,949
